question_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,r1,r2,s,ground_truth
3bd0b1ea-e14a-4576-9a0b-d207bf07eaf8,8.767257,2.0837536,0.0,2.1475313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.767257,2.0837536,0.0,2.1475313,0.37142858,7,0.11778303565638346,17.534513,0
3bd0b1ea-e14a-4576-9a0b-d207bf07eaf8,8.094449,0.0,1.8352765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.094449,0.0,1.8352765,0.0,0.42857143,8,0.1053605156578263,16.188898,0
3bd0b1ea-e14a-4576-9a0b-d207bf07eaf8,8.081082,0.18634823,0.0,0.21828894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.081082,0.18634823,0.0,0.21828894,0.51428574,9,0.09531017980432487,16.162165,0
78c43019-4288-4962-a8be-f86b0d440c64,138.90822,157.18443,115.188354,160.23021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.90822,157.18443,115.188354,160.23021,0.9868421,0,0.6931471805599453,277.81644,2
78c43019-4288-4962-a8be-f86b0d440c64,33.836224,0.40616724,6.724766,0.40616724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.836224,0.40616724,6.724766,0.40616724,0.28947368,1,0.4054651081081644,67.67245,0
78c43019-4288-4962-a8be-f86b0d440c64,30.95124,0.30428374,6.441672,0.30428374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.95124,0.30428374,6.441672,0.30428374,0.31578946,2,0.2876820724517809,61.90248,0
78c43019-4288-4962-a8be-f86b0d440c64,30.394323,0.11958418,7.1407566,0.11958418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.394323,0.11958418,7.1407566,0.11958418,0.15789473,3,0.22314355131420976,60.788647,0
78c43019-4288-4962-a8be-f86b0d440c64,23.002056,0.84866786,0.5233369,0.975915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.002056,0.84866786,0.5233369,0.975915,0.36842105,4,0.18232155679395462,46.004112,0
78c43019-4288-4962-a8be-f86b0d440c64,22.339914,0.11523498,0.0,0.11523498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.339914,0.11523498,0.0,0.11523498,0.5131579,5,0.1541506798272583,44.67983,0
78c43019-4288-4962-a8be-f86b0d440c64,21.801481,3.9634557,0.5408313,4.3172517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.801481,3.9634557,0.5408313,4.3172517,0.31578946,6,0.13353139262452263,43.602962,0
78c43019-4288-4962-a8be-f86b0d440c64,20.865227,0.6417126,0.0,0.6417126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.865227,0.6417126,0.0,0.6417126,0.34210527,7,0.11778303565638346,41.730453,0
78c43019-4288-4962-a8be-f86b0d440c64,20.680449,10.542597,1.1254287,10.542597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.680449,10.542597,1.1254287,10.542597,0.34210527,8,0.1053605156578263,41.360897,0
78c43019-4288-4962-a8be-f86b0d440c64,20.059158,0.0,0.31577545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.059158,0.0,0.31577545,0.0,0.3026316,9,0.09531017980432487,40.118317,0
aa8bbe1e-3084-469f-bbf1-e8922aa8d7d2,100.029274,86.35508,63.2752,90.26234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.029274,86.35508,63.2752,90.26234,1.0,0,0.6931471805599453,200.05855,3
aa8bbe1e-3084-469f-bbf1-e8922aa8d7d2,89.04227,73.20712,52.332733,76.55895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.04227,73.20712,52.332733,76.55895,1.0,1,0.4054651081081644,178.08453,7
aa8bbe1e-3084-469f-bbf1-e8922aa8d7d2,84.607864,64.33378,45.36581,67.301926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.607864,64.33378,45.36581,67.301926,1.0,2,0.2876820724517809,169.21573,2
aa8bbe1e-3084-469f-bbf1-e8922aa8d7d2,27.213938,6.448783,8.128386,6.4813604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.213938,6.448783,8.128386,6.4813604,0.24691358,3,0.22314355131420976,54.427876,0
aa8bbe1e-3084-469f-bbf1-e8922aa8d7d2,26.003643,2.543081,1.9687862,3.6296349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.003643,2.543081,1.9687862,3.6296349,0.3703704,4,0.18232155679395462,52.007286,0
aa8bbe1e-3084-469f-bbf1-e8922aa8d7d2,25.606964,6.2412095,8.207531,6.302701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.606964,6.2412095,8.207531,6.302701,0.14814815,5,0.1541506798272583,51.21393,0
aa8bbe1e-3084-469f-bbf1-e8922aa8d7d2,25.381735,3.7372828,7.1764097,3.7564857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.381735,3.7372828,7.1764097,3.7564857,0.3580247,6,0.13353139262452263,50.76347,0
aa8bbe1e-3084-469f-bbf1-e8922aa8d7d2,24.216873,6.2060738,7.7524543,6.251424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.216873,6.2060738,7.7524543,6.251424,0.17283951,7,0.11778303565638346,48.433746,0
aa8bbe1e-3084-469f-bbf1-e8922aa8d7d2,24.063427,2.8442955,1.9777676,3.9698546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.063427,2.8442955,1.9777676,3.9698546,0.32098764,8,0.1053605156578263,48.126854,0
aa8bbe1e-3084-469f-bbf1-e8922aa8d7d2,23.340275,1.1069564,2.9803252,1.2382199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.340275,1.1069564,2.9803252,1.2382199,0.34567901,9,0.09531017980432487,46.68055,0
b1afb3bf-aed7-43d3-8c61-46c081233c25,20.729795,0.0,9.897733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.729795,0.0,9.897733,0.0,0.5294118,0,0.6931471805599453,41.45959,0
b1afb3bf-aed7-43d3-8c61-46c081233c25,20.322008,0.029896045,10.151468,0.029896045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.322008,0.029896045,10.151468,0.029896045,0.23529412,1,0.4054651081081644,40.644016,0
b1afb3bf-aed7-43d3-8c61-46c081233c25,20.107449,0.076070935,9.662508,0.076070935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.107449,0.076070935,9.662508,0.076070935,0.47058824,2,0.2876820724517809,40.214897,0
b1afb3bf-aed7-43d3-8c61-46c081233c25,18.897516,3.982802,9.918401,4.5680013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.897516,3.982802,9.918401,4.5680013,0.88235295,3,0.22314355131420976,37.795033,1
b1afb3bf-aed7-43d3-8c61-46c081233c25,17.501997,5.7522097,13.397187,6.167259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.501997,5.7522097,13.397187,6.167259,0.88235295,4,0.18232155679395462,35.003994,10
b1afb3bf-aed7-43d3-8c61-46c081233c25,16.339369,5.2654047,12.029526,5.5878487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.339369,5.2654047,12.029526,5.5878487,0.88235295,5,0.1541506798272583,32.678738,2
b1afb3bf-aed7-43d3-8c61-46c081233c25,6.972935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.972935,0.0,0.0,0.0,0.64705884,6,0.13353139262452263,13.94587,0
b1afb3bf-aed7-43d3-8c61-46c081233c25,6.742434,0.0,0.0,0.2588513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.742434,0.0,0.0,0.2588513,0.3529412,7,0.11778303565638346,13.484868,0
b1afb3bf-aed7-43d3-8c61-46c081233c25,6.5889797,0.052281007,0.0,0.45506233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5889797,0.052281007,0.0,0.45506233,0.4117647,8,0.1053605156578263,13.177959,0
b1afb3bf-aed7-43d3-8c61-46c081233c25,6.3474374,0.08642863,0.0,0.52335757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3474374,0.08642863,0.0,0.52335757,0.3529412,9,0.09531017980432487,12.694875,0
dcdf0a2e-e4bd-404b-a9d6-818460dc5246,35.682022,35.31078,24.252857,36.18687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.682022,35.31078,24.252857,36.18687,1.0,0,0.6931471805599453,71.364044,9
dcdf0a2e-e4bd-404b-a9d6-818460dc5246,14.777706,9.400695,2.19944,9.688368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.777706,9.400695,2.19944,9.688368,0.43589744,1,0.4054651081081644,29.555412,0
dcdf0a2e-e4bd-404b-a9d6-818460dc5246,11.644384,2.5271833,0.7343161,2.5271833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.644384,2.5271833,0.7343161,2.5271833,0.5641026,2,0.2876820724517809,23.288769,0
dcdf0a2e-e4bd-404b-a9d6-818460dc5246,9.950032,6.671257,1.60718,6.673967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.950032,6.671257,1.60718,6.673967,0.35897437,3,0.22314355131420976,19.900064,0
dcdf0a2e-e4bd-404b-a9d6-818460dc5246,9.533814,0.37496606,0.0,0.37496606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.533814,0.37496606,0.0,0.37496606,0.64102566,4,0.18232155679395462,19.067629,0
dcdf0a2e-e4bd-404b-a9d6-818460dc5246,9.442568,3.2484763,0.72355837,3.5617843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.442568,3.2484763,0.72355837,3.5617843,0.46153846,5,0.1541506798272583,18.885136,0
dcdf0a2e-e4bd-404b-a9d6-818460dc5246,9.045749,2.7581038,0.6017451,2.7581038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.045749,2.7581038,0.6017451,2.7581038,0.3846154,6,0.13353139262452263,18.091497,0
dcdf0a2e-e4bd-404b-a9d6-818460dc5246,8.550313,0.056168444,0.0,0.056168444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.550313,0.056168444,0.0,0.056168444,0.5897436,7,0.11778303565638346,17.100626,0
dcdf0a2e-e4bd-404b-a9d6-818460dc5246,8.497174,0.7844087,1.100085,0.95136774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.497174,0.7844087,1.100085,0.95136774,0.3846154,8,0.1053605156578263,16.994349,0
dcdf0a2e-e4bd-404b-a9d6-818460dc5246,8.438319,0.0,0.5988363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.438319,0.0,0.5988363,0.0,0.51282054,9,0.09531017980432487,16.876638,0
00f36ae8-8498-466d-9044-b37470672804,134.64442,111.06165,70.29467,113.023865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.64442,111.06165,70.29467,113.023865,0.98969066,0,0.6931471805599453,269.28885,4
00f36ae8-8498-466d-9044-b37470672804,134.48083,121.89617,80.55228,124.295685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.48083,121.89617,80.55228,124.295685,0.98969066,1,0.4054651081081644,268.96167,0
00f36ae8-8498-466d-9044-b37470672804,128.28423,113.52503,73.45916,115.52693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.28423,113.52503,73.45916,115.52693,0.98969066,2,0.2876820724517809,256.56845,2
00f36ae8-8498-466d-9044-b37470672804,29.031597,6.3973966,0.94417423,6.530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.031597,6.3973966,0.94417423,6.530121,0.371134,3,0.22314355131420976,58.063194,0
00f36ae8-8498-466d-9044-b37470672804,24.000566,1.9807338,0.67607105,1.9807338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.000566,1.9807338,0.67607105,1.9807338,0.21649484,4,0.18232155679395462,48.001133,0
00f36ae8-8498-466d-9044-b37470672804,23.80931,0.6527772,0.41754586,0.710266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80931,0.6527772,0.41754586,0.710266,0.29896906,5,0.1541506798272583,47.61862,0
00f36ae8-8498-466d-9044-b37470672804,22.438503,1.373746,0.5459844,1.478602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.438503,1.373746,0.5459844,1.478602,0.2371134,6,0.13353139262452263,44.877007,0
00f36ae8-8498-466d-9044-b37470672804,22.24933,0.37599254,3.2992442,0.5019368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24933,0.37599254,3.2992442,0.5019368,0.2783505,7,0.11778303565638346,44.49866,0
00f36ae8-8498-466d-9044-b37470672804,21.143648,0.69463,4.171525,0.69463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.143648,0.69463,4.171525,0.69463,0.19587629,8,0.1053605156578263,42.287296,0
00f36ae8-8498-466d-9044-b37470672804,20.638046,3.8915246,0.44851884,3.8915246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.638046,3.8915246,0.44851884,3.8915246,0.26804122,9,0.09531017980432487,41.276093,0
5b36fa21-025c-4469-abbb-f5602577ac96,167.31978,147.19264,115.7995,154.36058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.31978,147.19264,115.7995,154.36058,0.98969066,0,0.6931471805599453,334.63956,5
5b36fa21-025c-4469-abbb-f5602577ac96,54.593742,17.120577,7.7913804,18.133898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.593742,17.120577,7.7913804,18.133898,0.21649484,1,0.4054651081081644,109.187485,0
5b36fa21-025c-4469-abbb-f5602577ac96,39.089252,16.676346,10.148865,17.800863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.089252,16.676346,10.148865,17.800863,0.20618556,2,0.2876820724517809,78.178505,0
5b36fa21-025c-4469-abbb-f5602577ac96,37.463673,7.114952,7.8238764,8.758481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.463673,7.114952,7.8238764,8.758481,0.21649484,3,0.22314355131420976,74.927345,0
5b36fa21-025c-4469-abbb-f5602577ac96,35.866302,13.083287,9.817499,14.143968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.866302,13.083287,9.817499,14.143968,0.24742267,4,0.18232155679395462,71.732605,0
5b36fa21-025c-4469-abbb-f5602577ac96,35.268135,11.354241,5.795116,11.463569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.268135,11.354241,5.795116,11.463569,0.21649484,5,0.1541506798272583,70.53627,0
5b36fa21-025c-4469-abbb-f5602577ac96,35.060253,9.24157,2.987721,9.654423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.060253,9.24157,2.987721,9.654423,0.26804122,6,0.13353139262452263,70.12051,0
5b36fa21-025c-4469-abbb-f5602577ac96,34.692387,7.114952,7.703835,8.778775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.692387,7.114952,7.703835,8.778775,0.21649484,7,0.11778303565638346,69.38477,0
5b36fa21-025c-4469-abbb-f5602577ac96,34.573975,8.766769,5.2462583,8.876098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.573975,8.766769,5.2462583,8.876098,0.2371134,8,0.1053605156578263,69.14795,0
5b36fa21-025c-4469-abbb-f5602577ac96,34.155903,11.354241,5.795116,11.463569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.155903,11.354241,5.795116,11.463569,0.185567,9,0.09531017980432487,68.311806,0
efda997f-3c00-42a6-83d6-9ab3e06da2c1,54.926468,50.096092,40.833195,50.603546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.926468,50.096092,40.833195,50.603546,0.97872335,0,0.6931471805599453,109.852936,5
efda997f-3c00-42a6-83d6-9ab3e06da2c1,10.393506,0.09045458,0.0,0.11848309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.393506,0.09045458,0.0,0.11848309,0.3617021,1,0.4054651081081644,20.787012,0
efda997f-3c00-42a6-83d6-9ab3e06da2c1,9.851727,6.398838,5.1814675,6.561818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.851727,6.398838,5.1814675,6.561818,0.3617021,2,0.2876820724517809,19.703453,0
efda997f-3c00-42a6-83d6-9ab3e06da2c1,9.65956,1.4855572,0.0,1.6047693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65956,1.4855572,0.0,1.6047693,0.4042553,3,0.22314355131420976,19.31912,0
efda997f-3c00-42a6-83d6-9ab3e06da2c1,9.584751,1.6295528,1.439405,1.7994182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.584751,1.6295528,1.439405,1.7994182,0.27659574,4,0.18232155679395462,19.169502,0
efda997f-3c00-42a6-83d6-9ab3e06da2c1,9.50348,3.1423962,2.2636645,3.1956592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.50348,3.1423962,2.2636645,3.1956592,0.3829787,5,0.1541506798272583,19.00696,0
efda997f-3c00-42a6-83d6-9ab3e06da2c1,9.1511755,0.0,0.33945927,0.08224548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1511755,0.0,0.33945927,0.08224548,0.31914893,6,0.13353139262452263,18.302351,0
efda997f-3c00-42a6-83d6-9ab3e06da2c1,8.724545,1.0134268,1.0195738,1.0431887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.724545,1.0134268,1.0195738,1.0431887,0.4255319,7,0.11778303565638346,17.44909,0
efda997f-3c00-42a6-83d6-9ab3e06da2c1,8.353635,0.05979209,0.092206,0.05979209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.353635,0.05979209,0.092206,0.05979209,0.25531915,8,0.1053605156578263,16.70727,0
efda997f-3c00-42a6-83d6-9ab3e06da2c1,8.244769,2.8143322,2.1941016,2.9823296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.244769,2.8143322,2.1941016,2.9823296,0.34042552,9,0.09531017980432487,16.489538,0
b2320f06-9ec1-4315-ba8f-6bd79e01a1cd,30.533627,29.733622,20.23465,30.419771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.533627,29.733622,20.23465,30.419771,1.0,0,0.6931471805599453,61.067253,6
b2320f06-9ec1-4315-ba8f-6bd79e01a1cd,27.624327,24.800528,16.608898,25.20163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.624327,24.800528,16.608898,25.20163,1.0,1,0.4054651081081644,55.248653,4
b2320f06-9ec1-4315-ba8f-6bd79e01a1cd,15.716425,5.8505692,4.1726375,6.019397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.716425,5.8505692,4.1726375,6.019397,0.5862069,2,0.2876820724517809,31.43285,0
b2320f06-9ec1-4315-ba8f-6bd79e01a1cd,15.210942,2.0837536,1.7592354,2.1475313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.210942,2.0837536,1.7592354,2.1475313,0.3448276,3,0.22314355131420976,30.421885,0
b2320f06-9ec1-4315-ba8f-6bd79e01a1cd,11.404295,2.1191866,0.43775612,2.4840825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.404295,2.1191866,0.43775612,2.4840825,0.62068963,4,0.18232155679395462,22.80859,0
b2320f06-9ec1-4315-ba8f-6bd79e01a1cd,10.752769,6.663903,3.745633,6.873964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.752769,6.663903,3.745633,6.873964,0.27586207,5,0.1541506798272583,21.505539,0
b2320f06-9ec1-4315-ba8f-6bd79e01a1cd,10.710902,6.207435,3.4588137,6.426939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.710902,6.207435,3.4588137,6.426939,0.27586207,6,0.13353139262452263,21.421804,0
b2320f06-9ec1-4315-ba8f-6bd79e01a1cd,10.643515,2.122727,0.0,2.3700109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.643515,2.122727,0.0,2.3700109,0.55172414,7,0.11778303565638346,21.28703,0
b2320f06-9ec1-4315-ba8f-6bd79e01a1cd,8.58943,3.1444483,1.4554328,3.8478887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58943,3.1444483,1.4554328,3.8478887,0.27586207,8,0.1053605156578263,17.17886,0
b2320f06-9ec1-4315-ba8f-6bd79e01a1cd,8.559681,1.5780826,0.93714285,1.5780826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.559681,1.5780826,0.93714285,1.5780826,0.55172414,9,0.09531017980432487,17.119362,0
327ebf87-9d9c-4349-b386-1d0253018111,60.887444,56.205452,34.773617,57.038525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.887444,56.205452,34.773617,57.038525,0.9433962,0,0.6931471805599453,121.77489,3
327ebf87-9d9c-4349-b386-1d0253018111,19.177912,0.7042917,0.57898235,1.4837986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.177912,0.7042917,0.57898235,1.4837986,0.41509435,1,0.4054651081081644,38.355824,0
327ebf87-9d9c-4349-b386-1d0253018111,18.812483,9.392468,2.7923586,9.509171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.812483,9.392468,2.7923586,9.509171,0.3207547,2,0.2876820724517809,37.624966,0
327ebf87-9d9c-4349-b386-1d0253018111,16.470787,1.6356549,0.0,1.6356549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.470787,1.6356549,0.0,1.6356549,0.4716981,3,0.22314355131420976,32.941574,0
327ebf87-9d9c-4349-b386-1d0253018111,14.245234,0.0,1.2612283,0.5975322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.245234,0.0,1.2612283,0.5975322,0.3773585,4,0.18232155679395462,28.490467,0
327ebf87-9d9c-4349-b386-1d0253018111,13.900833,3.015206,1.2272074,3.015206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.900833,3.015206,1.2272074,3.015206,0.33962265,5,0.1541506798272583,27.801666,0
327ebf87-9d9c-4349-b386-1d0253018111,13.891721,5.8423367,2.5998788,5.8423367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.891721,5.8423367,2.5998788,5.8423367,0.4528302,6,0.13353139262452263,27.783442,0
327ebf87-9d9c-4349-b386-1d0253018111,13.2761545,3.5107415,2.9328485,4.024058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2761545,3.5107415,2.9328485,4.024058,0.509434,7,0.11778303565638346,26.552309,0
327ebf87-9d9c-4349-b386-1d0253018111,12.666146,2.9396422,0.4936366,2.9821548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.666146,2.9396422,0.4936366,2.9821548,0.4339623,8,0.1053605156578263,25.332293,0
327ebf87-9d9c-4349-b386-1d0253018111,12.146376,0.0,2.6097531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.146376,0.0,2.6097531,0.0,0.26415095,9,0.09531017980432487,24.292751,0
4bed4c5e-5343-4b82-83f7-7deb974a0610,40.82858,38.54631,26.519548,38.9339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.82858,38.54631,26.519548,38.9339,1.0,0,0.6931471805599453,81.65716,4
4bed4c5e-5343-4b82-83f7-7deb974a0610,15.187629,9.132281,2.9222474,9.385581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.187629,9.132281,2.9222474,9.385581,0.47368422,1,0.4054651081081644,30.375257,0
4bed4c5e-5343-4b82-83f7-7deb974a0610,13.467231,10.100817,3.3489559,10.186619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.467231,10.100817,3.3489559,10.186619,0.28947368,2,0.2876820724517809,26.934462,0
4bed4c5e-5343-4b82-83f7-7deb974a0610,12.814409,7.878388,2.5546486,8.079034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.814409,7.878388,2.5546486,8.079034,0.2631579,3,0.22314355131420976,25.628819,0
4bed4c5e-5343-4b82-83f7-7deb974a0610,12.197939,7.4878354,1.8119011,7.890551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.197939,7.4878354,1.8119011,7.890551,0.2631579,4,0.18232155679395462,24.395878,0
